Age,Attrition,BusinessTravel,Department,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,Modeofwork,Jobmode
42,No,Non-Travel,Research & Development,Male,3,4,Manager,3,Married,17861,0,Yes,13,3,OFFICE,Contract
43,No,Travel_Rarely,Research & Development,Female,2,2,Research Scientist,3,Single,4081,1,Yes,14,3,OFFICE,Part Time
42,No,Travel_Rarely,Human Resources,Female,3,4,Manager,1,Married,16799,0,No,14,3,WFH,Contract
54,No,Travel_Rarely,Research & Development,Female,3,4,Research Director,4,Single,17328,6,No,19,3,OFFICE,FullTime
47,No,Travel_Rarely,Research & Development,Female,3,4,Research Director,3,Married,17169,3,No,19,3,OFFICE,Part Time
44,No,Travel_Rarely,Research & Development,Male,3,4,Research Director,1,Married,16328,3,No,13,3,OFFICE,Part Time
42,No,Travel_Frequently,Research & Development,Male,3,3,Healthcare Representative,4,Married,10124,2,Yes,14,3,WFH,Contract
38,No,Travel_Frequently,Research & Development,Female,2,2,Research Scientist,2,Divorced,2133,1,Yes,16,3,OFFICE,FullTime
39,No,Travel_Rarely,Sales,Male,3,4,Sales Executive,1,Single,13341,0,No,12,3,WFH,Contract
42,No,Non-Travel,Research & Development,Male,2,2,Research Scientist,3,Single,4332,1,No,12,3,OFFICE,Contract
41,No,Travel_Rarely,Research & Development,Female,2,4,Manufacturing Director,2,Married,13570,0,No,23,4,WFH,Contract
39,No,Travel_Rarely,Sales,Female,2,4,Sales Executive,4,Married,12031,0,No,11,3,OFFICE,Contract
59,No,Travel_Rarely,Sales,Female,3,3,Sales Executive,1,Single,7637,7,No,11,3,OFFICE,Part Time
40,No,Travel_Rarely,Research & Development,Male,3,5,Research Director,3,Divorced,19436,0,No,19,3,OFFICE,Contract
39,No,Travel_Rarely,Research & Development,Male,3,4,Manager,1,Married,17068,1,Yes,14,3,WFH,Contract
39,No,Travel_Frequently,Research & Development,Male,2,5,Manager,4,Married,19272,1,No,15,3,WFH,Part Time
39,No,Travel_Frequently,Research & Development,Male,3,5,Manager,3,Divorced,19197,1,Yes,14,3,WFH,FullTime
41,No,Travel_Rarely,Human Resources,Male,2,5,Manager,4,Divorced,19141,3,No,15,3,WFH,FullTime
39,No,Travel_Rarely,Research & Development,Female,2,4,Manufacturing Director,4,Married,12742,1,No,16,3,OFFICE,Part Time
41,No,Non-Travel,Research & Development,Female,1,5,Research Director,3,Divorced,19973,1,No,22,4,WFH,Contract
39,No,Travel_Frequently,Research & Development,Female,3,3,Manufacturing Director,1,Single,10880,1,Yes,13,3,OFFICE,Contract
42,Yes,Travel_Frequently,Sales,Male,3,4,Sales Executive,1,Single,13758,0,Yes,12,3,OFFICE,Contract
43,No,Travel_Rarely,Sales,Female,2,3,Sales Executive,4,Single,10231,3,No,14,3,OFFICE,FullTime
40,No,Travel_Rarely,Human Resources,Male,3,4,Manager,4,Single,16437,1,Yes,21,4,OFFICE,FullTime
45,No,Travel_Rarely,Research & Development,Female,2,4,Research Director,2,Single,16704,1,No,11,3,OFFICE,Contract
40,No,Travel_Rarely,Sales,Male,3,5,Manager,2,Single,19833,1,No,14,3,OFFICE,Part Time
44,No,Travel_Rarely,Research & Development,Female,2,3,Healthcare Representative,4,Married,10248,3,No,14,3,OFFICE,Contract
41,Yes,Travel_Rarely,Research & Development,Female,3,5,Research Director,3,Married,19545,1,No,12,3,OFFICE,FullTime
40,No,Travel_Frequently,Research & Development,Male,2,4,Healthcare Representative,2,Married,13503,1,No,22,4,WFH,Contract
42,No,Travel_Rarely,Research & Development,Male,3,5,Manager,4,Married,19232,1,No,11,3,WFH,Contract
41,No,Travel_Rarely,Sales,Male,3,4,Manager,2,Single,16015,1,No,19,3,WFH,FullTime
41,No,Travel_Rarely,Human Resources,Male,2,5,Manager,3,Married,19189,1,No,12,3,OFFICE,Part Time
47,No,Travel_Frequently,Sales,Female,3,4,Sales Executive,3,Divorced,13770,9,Yes,12,3,OFFICE,Contract
42,No,Travel_Rarely,Research & Development,Male,3,4,Manager,1,Married,17665,0,No,17,3,OFFICE,Contract
44,No,Travel_Rarely,Sales,Male,3,5,Manager,2,Married,18213,7,No,11,3,OFFICE,Part Time
44,No,Travel_Rarely,Research & Development,Female,3,5,Research Director,4,Divorced,19049,0,Yes,14,3,OFFICE,Part Time
41,No,Travel_Rarely,Sales,Female,3,3,Sales Executive,3,Divorced,10447,0,Yes,13,3,WFH,Part Time
47,No,Travel_Rarely,Research & Development,Female,2,3,Manufacturing Director,2,Divorced,10333,8,Yes,12,3,OFFICE,Contract
48,No,Travel_Rarely,Research & Development,Male,2,5,Research Director,2,Married,19665,4,No,12,3,OFFICE,Part Time
48,No,Travel_Frequently,Research & Development,Female,3,4,Manager,4,Divorced,17174,3,No,11,3,OFFICE,Contract
42,No,Travel_Rarely,Research & Development,Male,3,5,Manager,3,Married,18880,5,No,11,3,WFH,Part Time
45,No,Non-Travel,Research & Development,Male,2,3,Healthcare Representative,3,Married,10748,3,No,23,4,OFFICE,FullTime
47,Yes,Travel_Frequently,Sales,Male,1,4,Sales Executive,3,Married,12936,7,No,11,3,WFH,Contract
46,No,Travel_Rarely,Sales,Female,3,3,Sales Executive,1,Divorced,10453,1,No,25,4,WFH,Part Time
55,No,Travel_Rarely,Research & Development,Male,4,5,Research Director,2,Single,18722,8,No,11,3,WFH,Contract
45,No,Travel_Rarely,Research & Development,Male,4,5,Manager,4,Married,19202,0,No,11,3,WFH,Contract
45,No,Travel_Frequently,Research & Development,Male,3,3,Laboratory Technician,1,Divorced,5210,1,No,18,3,OFFICE,Part Time
42,No,Travel_Frequently,Research & Development,Male,3,5,Manager,4,Divorced,18430,1,No,13,3,OFFICE,Contract
45,Yes,Travel_Rarely,Sales,Female,1,5,Manager,2,Single,18824,2,Yes,16,3,OFFICE,Contract
53,No,Travel_Rarely,Sales,Female,2,4,Manager,4,Married,15427,2,No,16,3,WFH,FullTime
43,No,Travel_Frequently,Sales,Male,3,4,Manager,4,Married,16959,1,Yes,12,3,OFFICE,Contract
43,No,Travel_Rarely,Research & Development,Male,2,4,Research Director,2,Divorced,14336,1,No,11,3,OFFICE,Part Time
44,No,Travel_Rarely,Research & Development,Male,4,5,Manager,1,Divorced,19190,1,No,14,3,WFH,FullTime
47,No,Travel_Rarely,Research & Development,Female,3,4,Manager,4,Married,16752,1,Yes,11,3,WFH,Part Time
49,No,Travel_Rarely,Research & Development,Female,3,3,Laboratory Technician,2,Married,7403,4,No,11,3,WFH,Part Time
46,No,Travel_Rarely,Sales,Female,3,4,Manager,1,Married,17048,8,No,23,4,WFH,FullTime
46,No,Travel_Rarely,Sales,Male,4,4,Manager,1,Single,17567,1,No,15,3,OFFICE,FullTime
50,No,Travel_Rarely,Research & Development,Female,2,5,Research Director,3,Divorced,18740,5,Yes,12,3,WFH,Part Time
50,No,Travel_Rarely,Research & Development,Male,2,4,Manager,3,Married,17046,0,No,15,3,WFH,Part Time
60,No,Travel_Rarely,Research & Development,Female,3,5,Manager,1,Married,19566,5,No,11,3,OFFICE,FullTime
51,No,Travel_Frequently,Sales,Male,3,5,Manager,2,Divorced,19847,4,Yes,24,4,WFH,Contract
50,No,Travel_Frequently,Research & Development,Male,3,4,Healthcare Representative,3,Married,11245,2,Yes,15,3,WFH,FullTime
49,No,Travel_Rarely,Research & Development,Male,2,5,Research Director,3,Divorced,19502,1,Yes,17,3,OFFICE,FullTime
58,Yes,Travel_Rarely,Research & Development,Male,3,5,Research Director,2,Single,19246,7,Yes,12,3,WFH,FullTime
50,No,Non-Travel,Research & Development,Male,3,4,Manager,1,Divorced,17924,1,No,11,3,WFH,FullTime
50,No,Travel_Frequently,Human Resources,Male,3,5,Manager,2,Married,18200,1,No,11,3,WFH,Contract
52,Yes,Travel_Rarely,Sales,Female,1,5,Manager,4,Married,19845,1,No,15,3,OFFICE,FullTime
50,No,Travel_Frequently,Research & Development,Male,1,4,Research Director,4,Single,14411,1,Yes,13,3,WFH,Part Time
52,No,Travel_Rarely,Research & Development,Male,2,5,Manager,3,Married,19999,0,No,14,3,WFH,FullTime
52,No,Non-Travel,Sales,Male,2,5,Manager,3,Single,19068,1,Yes,18,3,WFH,Part Time
55,No,Non-Travel,Research & Development,Male,2,4,Healthcare Representative,2,Divorced,13577,1,Yes,15,3,WFH,Part Time
51,No,Travel_Rarely,Human Resources,Male,3,4,Manager,2,Divorced,14026,1,Yes,11,3,OFFICE,Contract
53,Yes,Travel_Rarely,Research & Development,Female,2,3,Manufacturing Director,4,Married,10169,0,No,16,3,WFH,Contract
52,No,Travel_Rarely,Sales,Male,2,4,Manager,1,Married,16856,1,No,11,3,OFFICE,Part Time
55,No,Travel_Rarely,Research & Development,Male,3,5,Manager,1,Single,19045,0,Yes,14,3,WFH,FullTime
55,No,Travel_Rarely,Sales,Male,2,5,Manager,4,Married,19586,1,No,21,4,OFFICE,Part Time
58,No,Travel_Rarely,Sales,Male,3,4,Sales Executive,3,Single,13872,0,No,13,3,WFH,Part Time
58,Yes,Travel_Rarely,Research & Development,Female,3,3,Healthcare Representative,4,Married,10312,1,No,12,3,WFH,FullTime
